timestamp,epoch,batch,loss
2025-07-29 15:28:09,5,100,0.2646
2025-07-29 15:28:21,5,200,0.2637
2025-07-29 15:28:33,5,300,0.2638
2025-07-29 15:28:45,5,400,0.2626
2025-07-29 15:28:57,5,500,0.2621
2025-07-29 15:29:10,5,600,0.2601
2025-07-29 15:29:22,5,700,0.262
2025-07-29 15:29:34,5,800,0.2581
2025-07-29 15:29:46,5,900,0.2606
2025-07-29 15:29:58,5,1000,0.2598
2025-07-29 15:30:10,5,1100,0.2609
2025-07-29 15:30:22,5,1200,0.2588
2025-07-29 15:30:34,5,1300,0.2592
2025-07-29 15:30:46,5,1400,0.258
2025-07-29 15:30:58,5,1500,0.2573
2025-07-29 15:31:10,5,1600,0.257
2025-07-29 15:31:22,5,1700,0.2616
2025-07-29 15:31:34,5,1800,0.2597
2025-07-29 15:31:46,5,1900,0.2594
2025-07-29 15:31:58,5,2000,0.2586
2025-07-29 15:32:10,5,2100,0.2578
2025-07-29 15:32:22,5,2200,0.2587
2025-07-29 15:32:34,5,2300,0.2573
2025-07-29 15:32:46,5,2400,0.2564
2025-07-29 15:32:58,5,2500,0.2543
2025-07-29 15:33:11,6,100,0.254
2025-07-29 15:33:23,6,200,0.2528
2025-07-29 15:33:35,6,300,0.2532
2025-07-29 15:33:47,6,400,0.2532
2025-07-29 15:34:00,6,500,0.2529
2025-07-29 15:34:12,6,600,0.2512
2025-07-29 15:34:24,6,700,0.2507
2025-07-29 15:34:37,6,800,0.2497
2025-07-29 15:34:49,6,900,0.2464
2025-07-29 15:35:01,6,1000,0.2463
2025-07-29 15:35:13,6,1100,0.2455
2025-07-29 15:35:25,6,1200,0.2455
2025-07-29 15:35:37,6,1300,0.2447
2025-07-29 15:35:49,6,1400,0.2435
2025-07-29 15:36:01,6,1500,0.243
2025-07-29 15:36:13,6,1600,0.2419
2025-07-29 15:36:25,6,1700,0.2416
2025-07-29 15:36:37,6,1800,0.2417
2025-07-29 15:36:49,6,1900,0.2402
2025-07-29 15:37:01,6,2000,0.2399
2025-07-29 15:37:13,6,2100,0.2389
2025-07-29 15:37:25,6,2200,0.2349
2025-07-29 15:37:37,6,2300,0.2346
2025-07-29 15:37:49,6,2400,0.2338
2025-07-29 15:38:01,6,2500,0.2327
2025-07-29 15:38:14,7,100,0.2303
2025-07-29 15:38:26,7,200,0.2294
2025-07-29 15:38:38,7,300,0.2295
2025-07-29 15:38:50,7,400,0.2272
2025-07-29 15:39:02,7,500,0.2266
2025-07-29 15:39:14,7,600,0.2238
2025-07-29 15:39:26,7,700,0.2231
2025-07-29 15:39:38,7,800,0.2217
2025-07-29 15:39:50,7,900,0.2194
2025-07-29 15:40:02,7,1000,0.2198
2025-07-29 15:40:14,7,1100,0.2196
2025-07-29 15:40:26,7,1200,0.2185
2025-07-29 15:40:39,7,1300,0.2172
2025-07-29 15:40:51,7,1400,0.2168
2025-07-29 15:41:03,7,1500,0.216
2025-07-29 15:41:15,7,1600,0.2147
2025-07-29 15:41:27,7,1700,0.215
2025-07-29 15:41:39,7,1800,0.2139
2025-07-29 15:41:51,7,1900,0.2122
2025-07-29 15:42:03,7,2000,0.2108
2025-07-29 15:42:15,7,2100,0.2112
2025-07-29 15:42:27,7,2200,0.2097
2025-07-29 15:42:39,7,2300,0.2103
2025-07-29 15:42:51,7,2400,0.2099
2025-07-29 15:43:03,7,2500,0.2094
2025-07-29 15:43:16,8,100,0.2077
2025-07-29 15:43:28,8,200,0.2064
2025-07-29 15:43:40,8,300,0.2054
2025-07-29 15:43:52,8,400,0.2028
2025-07-29 15:44:04,8,500,0.2015
2025-07-29 15:44:16,8,600,0.1998
2025-07-29 15:44:28,8,700,0.2011
2025-07-29 15:44:40,8,800,0.2122
2025-07-29 15:44:52,8,900,0.2113
2025-07-29 15:45:04,8,1000,0.2011
2025-07-29 15:45:16,8,1100,0.197
2025-07-29 15:45:28,8,1200,0.1943
2025-07-29 15:45:40,8,1300,0.1937
2025-07-29 15:45:52,8,1400,0.1921
2025-07-29 15:46:04,8,1500,0.1911
2025-07-29 15:46:16,8,1600,0.1906
2025-07-29 15:46:28,8,1700,0.1891
2025-07-29 15:46:40,8,1800,0.1876
2025-07-29 15:46:52,8,1900,0.1873
2025-07-29 15:47:05,8,2000,0.1867
2025-07-29 15:47:17,8,2100,0.1857
2025-07-29 15:47:29,8,2200,0.1859
2025-07-29 15:47:41,8,2300,0.1868
2025-07-29 15:47:53,8,2400,0.1855
2025-07-29 15:48:05,8,2500,0.1847
2025-07-29 15:48:17,9,100,0.1843
2025-07-29 15:48:29,9,200,0.1852
2025-07-29 15:48:41,9,300,0.2319
2025-07-29 15:48:53,9,400,0.1954
2025-07-29 15:49:05,9,500,0.1877
2025-07-29 15:49:17,9,600,0.1839
2025-07-29 15:49:29,9,700,0.1824
2025-07-29 15:49:42,9,800,0.1808
2025-07-29 15:49:54,9,900,0.1773
2025-07-29 15:50:06,9,1000,0.1747
2025-07-29 15:50:18,9,1100,0.1749
2025-07-29 15:50:30,9,1200,0.1755
2025-07-29 15:50:42,9,1300,0.1751
2025-07-29 15:50:54,9,1400,0.1747
2025-07-29 15:51:06,9,1500,0.1736
2025-07-29 15:51:18,9,1600,0.1736
2025-07-29 15:51:30,9,1700,0.1738
2025-07-29 15:51:42,9,1800,0.1732
2025-07-29 15:51:54,9,1900,0.1768
2025-07-29 15:52:06,9,2000,0.2006
2025-07-29 15:52:18,9,2100,0.1813
2025-07-29 15:52:30,9,2200,0.1783
2025-07-29 15:52:43,9,2300,0.1771
2025-07-29 15:52:55,9,2400,0.1774
2025-07-29 15:53:07,9,2500,0.1723
2025-07-29 15:53:19,10,100,0.169
2025-07-29 15:53:31,10,200,0.1665
2025-07-29 15:53:43,10,300,0.166
2025-07-29 15:53:55,10,400,0.1652
2025-07-29 15:54:07,10,500,0.1648
2025-07-29 15:54:19,10,600,0.1643
2025-07-29 15:54:31,10,700,0.1637
2025-07-29 15:54:43,10,800,0.1637
2025-07-29 15:54:55,10,900,0.202
2025-07-29 15:55:07,10,1000,0.1887
2025-07-29 15:55:20,10,1100,0.1726
2025-07-29 15:55:32,10,1200,0.1706
2025-07-29 15:55:44,10,1300,0.1696
2025-07-29 15:55:56,10,1400,0.1673
2025-07-29 15:56:08,10,1500,0.1667
2025-07-29 15:56:20,10,1600,0.164
2025-07-29 15:56:32,10,1700,0.1618
2025-07-29 15:56:44,10,1800,0.1607
2025-07-29 15:56:56,10,1900,0.1589
2025-07-29 15:57:08,10,2000,0.1574
2025-07-29 15:57:20,10,2100,0.1566
2025-07-29 15:57:32,10,2200,0.2215
2025-07-29 15:57:44,10,2300,0.165
2025-07-29 15:57:56,10,2400,0.162
2025-07-29 15:58:08,10,2500,0.1601
2025-07-29 16:00:49,11,100,0.1595
2025-07-29 16:01:01,11,200,0.158
2025-07-29 16:01:13,11,300,0.1578
2025-07-29 16:01:24,11,400,0.1558
2025-07-29 16:01:36,11,500,0.1543
2025-07-29 16:01:48,11,600,0.1539
2025-07-29 16:02:00,11,700,0.1524
2025-07-29 16:02:11,11,800,0.1512
2025-07-29 16:02:23,11,900,0.1508
2025-07-29 16:02:35,11,1000,0.1509
2025-07-29 16:02:46,11,1100,0.1502
2025-07-29 16:02:58,11,1200,0.1502
2025-07-29 16:03:10,11,1300,0.1502
2025-07-29 16:03:22,11,1400,0.1501
2025-07-29 16:03:33,11,1500,0.1828
2025-07-29 16:03:45,11,1600,0.1774
2025-07-29 16:03:57,11,1700,0.1596
2025-07-29 16:04:08,11,1800,0.157
2025-07-29 16:04:20,11,1900,0.1558
2025-07-29 16:04:32,11,2000,0.1541
2025-07-29 16:04:43,11,2100,0.1542
2025-07-29 16:04:55,11,2200,0.1532
2025-07-29 16:05:07,11,2300,0.1522
2025-07-29 16:05:19,11,2400,0.1514
2025-07-29 16:05:30,11,2500,0.1508
2025-07-29 16:05:42,12,100,0.1492
2025-07-29 16:05:54,12,200,0.149
2025-07-29 16:06:06,12,300,0.1484
2025-07-29 16:06:18,12,400,0.148
2025-07-29 16:06:29,12,500,0.1472
2025-07-29 16:06:41,12,600,0.1478
2025-07-29 16:06:53,12,700,0.1483
2025-07-29 16:07:05,12,800,0.1475
2025-07-29 16:07:17,12,900,0.1465
2025-07-29 16:07:29,12,1000,0.2889
2025-07-29 16:07:41,12,1100,0.1686
2025-07-29 16:07:52,12,1200,0.1558
2025-07-29 16:08:04,12,1300,0.1517
2025-07-29 16:08:16,12,1400,0.1509
2025-07-29 16:08:28,12,1500,0.1495
2025-07-29 16:08:40,12,1600,0.1488
2025-07-29 16:08:52,12,1700,0.1482
2025-07-29 16:09:04,12,1800,0.1473
2025-07-29 16:09:16,12,1900,0.1455
2025-07-29 16:09:28,12,2000,0.1455
2025-07-29 16:09:40,12,2100,0.1444
2025-07-29 16:09:52,12,2200,0.1439
2025-07-29 16:10:04,12,2300,0.1434
2025-07-29 16:10:16,12,2400,0.1439
2025-07-29 16:10:28,12,2500,0.1435
2025-07-29 16:10:40,13,100,0.1432
2025-07-29 16:10:52,13,200,0.1431
2025-07-29 16:11:04,13,300,0.1442
2025-07-29 16:11:16,13,400,0.1438
2025-07-29 16:11:28,13,500,0.1444
2025-07-29 16:11:40,13,600,0.3193
2025-07-29 16:11:52,13,700,0.1613
2025-07-29 16:12:04,13,800,0.1498
2025-07-29 16:12:16,13,900,0.147
2025-07-29 16:12:27,13,1000,0.1464
2025-07-29 16:12:39,13,1100,0.1457
2025-07-29 16:12:51,13,1200,0.1452
2025-07-29 16:13:03,13,1300,0.1444
2025-07-29 16:13:15,13,1400,0.1438
2025-07-29 16:13:27,13,1500,0.1424
2025-07-29 16:13:39,13,1600,0.1419
2025-07-29 16:13:51,13,1700,0.1413
2025-07-29 16:14:03,13,1800,0.1414
2025-07-29 16:14:15,13,1900,0.1412
2025-07-29 16:14:27,13,2000,0.1404
2025-07-29 16:14:39,13,2100,0.1412
2025-07-29 16:14:51,13,2200,0.1404
2025-07-29 16:15:03,13,2300,0.1414
2025-07-29 16:15:15,13,2400,0.1407
2025-07-29 16:15:27,13,2500,0.1407
2025-07-29 16:15:39,14,100,0.143
2025-07-29 16:15:51,14,200,0.2055
2025-07-29 16:16:03,14,300,0.1552
2025-07-29 16:16:15,14,400,0.1468
2025-07-29 16:16:27,14,500,0.1442
2025-07-29 16:16:39,14,600,0.143
2025-07-29 16:16:50,14,700,0.1409
2025-07-29 16:17:02,14,800,0.1412
2025-07-29 16:17:14,14,900,0.1402
2025-07-29 16:17:26,14,1000,0.1395
2025-07-29 16:17:38,14,1100,0.1385
2025-07-29 16:17:50,14,1200,0.1382
2025-07-29 16:18:02,14,1300,0.1366
2025-07-29 16:18:14,14,1400,0.1374
2025-07-29 16:18:26,14,1500,0.1375
2025-07-29 16:18:38,14,1600,0.1361
2025-07-29 16:18:50,14,1700,0.137
2025-07-29 16:19:02,14,1800,0.1369
2025-07-29 16:19:14,14,1900,0.1367
2025-07-29 16:19:26,14,2000,0.1369
2025-07-29 16:19:38,14,2100,0.1375
2025-07-29 16:19:50,14,2200,0.1372
2025-07-29 16:20:02,14,2300,0.1379
2025-07-29 16:20:14,14,2400,0.2314
2025-07-29 16:20:26,14,2500,0.1554
2025-07-29 16:20:38,15,100,0.1433
2025-07-29 16:20:50,15,200,0.1419
2025-07-29 16:21:02,15,300,0.1407
2025-07-29 16:21:14,15,400,0.1395
2025-07-29 16:21:26,15,500,0.1392
2025-07-29 16:21:37,15,600,0.1379
2025-07-29 16:21:49,15,700,0.137
2025-07-29 16:22:01,15,800,0.1363
2025-07-29 16:22:13,15,900,0.1354
2025-07-29 16:22:26,15,1000,0.1353
2025-07-29 16:22:37,15,1100,0.1356
2025-07-29 16:22:49,15,1200,0.1348
2025-07-29 16:23:01,15,1300,0.1345
2025-07-29 16:23:13,15,1400,0.1353
2025-07-29 16:23:25,15,1500,0.1347
2025-07-29 16:23:37,15,1600,0.1346
2025-07-29 16:23:49,15,1700,0.1356
2025-07-29 16:24:01,15,1800,0.1349
2025-07-29 16:24:13,15,1900,0.1353
2025-07-29 16:24:25,15,2000,0.1353
2025-07-29 16:24:37,15,2100,0.2358
2025-07-29 16:24:49,15,2200,0.1503
2025-07-29 16:25:00,15,2300,0.1427
2025-07-29 16:25:12,15,2400,0.1401
2025-07-29 16:25:24,15,2500,0.1389
2025-07-29 16:25:37,16,100,0.1381
2025-07-29 16:25:49,16,200,0.1374
2025-07-29 16:26:00,16,300,0.1369
2025-07-29 16:26:12,16,400,0.1364
2025-07-29 16:26:24,16,500,0.1359
2025-07-29 16:26:36,16,600,0.1346
2025-07-29 16:26:48,16,700,0.1339
2025-07-29 16:27:00,16,800,0.1342
2025-07-29 16:27:12,16,900,0.1343
2025-07-29 16:27:24,16,1000,0.1349
2025-07-29 16:27:36,16,1100,0.1341
2025-07-29 16:27:48,16,1200,0.1343
2025-07-29 16:28:00,16,1300,0.1346
2025-07-29 16:28:12,16,1400,0.1342
2025-07-29 16:28:23,16,1500,0.1341
2025-07-29 16:28:35,16,1600,0.1343
2025-07-29 16:28:47,16,1700,0.1347
2025-07-29 16:28:59,16,1800,0.4686
2025-07-29 16:29:11,16,1900,0.1681
2025-07-29 16:29:23,16,2000,0.1434
2025-07-29 16:29:35,16,2100,0.1401
2025-07-29 16:29:47,16,2200,0.1384
2025-07-29 16:29:59,16,2300,0.1376
2025-07-29 16:30:11,16,2400,0.1369
2025-07-29 16:30:23,16,2500,0.1365
2025-07-29 16:30:35,17,100,0.1349
2025-07-29 16:30:47,17,200,0.1341
2025-07-29 16:30:59,17,300,0.1341
2025-07-29 16:31:11,17,400,0.1335
2025-07-29 16:31:23,17,500,0.1343
2025-07-29 16:31:34,17,600,0.133
2025-07-29 16:31:46,17,700,0.1337
2025-07-29 16:31:58,17,800,0.1336
2025-07-29 16:32:10,17,900,0.1327
2025-07-29 16:32:22,17,1000,0.1331
2025-07-29 16:32:34,17,1100,0.1325
2025-07-29 16:32:46,17,1200,0.1322
2025-07-29 16:32:58,17,1300,0.1323
2025-07-29 16:33:10,17,1400,0.1329
2025-07-29 16:33:22,17,1500,0.3005
2025-07-29 16:33:34,17,1600,0.1487
2025-07-29 16:33:46,17,1700,0.1411
2025-07-29 16:33:58,17,1800,0.1383
2025-07-29 16:34:09,17,1900,0.1368
2025-07-29 16:34:21,17,2000,0.1355
2025-07-29 16:34:33,17,2100,0.1354
2025-07-29 16:34:45,17,2200,0.1339
2025-07-29 16:34:57,17,2300,0.1339
2025-07-29 16:35:09,17,2400,0.1332
2025-07-29 16:35:21,17,2500,0.1313
2025-07-29 16:35:33,18,100,0.1309
2025-07-29 16:35:45,18,200,0.1306
2025-07-29 16:35:57,18,300,0.1313
2025-07-29 16:36:09,18,400,0.1309
2025-07-29 16:36:21,18,500,0.131
2025-07-29 16:36:33,18,600,0.1306
2025-07-29 16:36:45,18,700,0.1303
2025-07-29 16:36:57,18,800,0.1302
2025-07-29 16:37:09,18,900,0.1308
2025-07-29 16:37:21,18,1000,0.1303
2025-07-29 16:37:33,18,1100,0.1312
2025-07-29 16:37:45,18,1200,0.2494
2025-07-29 16:37:56,18,1300,0.1491
2025-07-29 16:38:08,18,1400,0.1384
2025-07-29 16:38:20,18,1500,0.1345
2025-07-29 16:38:32,18,1600,0.1336
2025-07-29 16:38:44,18,1700,0.1328
2025-07-29 16:38:56,18,1800,0.1314
2025-07-29 16:39:08,18,1900,0.1312
2025-07-29 16:39:20,18,2000,0.1305
2025-07-29 16:39:32,18,2100,0.1288
2025-07-29 16:39:44,18,2200,0.1266
2025-07-29 16:39:56,18,2300,0.1275
2025-07-29 16:40:08,18,2400,0.1258
2025-07-29 16:40:20,18,2500,0.1259
2025-07-29 16:40:32,19,100,0.1249
2025-07-29 16:40:44,19,200,0.1253
2025-07-29 16:40:56,19,300,0.1244
2025-07-29 16:41:08,19,400,0.1234
2025-07-29 16:41:20,19,500,0.1231
2025-07-29 16:41:32,19,600,0.1222
2025-07-29 16:41:44,19,700,0.122
2025-07-29 16:41:56,19,800,0.4387
2025-07-29 16:42:08,19,900,0.1377
2025-07-29 16:42:20,19,1000,0.1272
2025-07-29 16:42:32,19,1100,0.1248
2025-07-29 16:42:44,19,1200,0.1231
2025-07-29 16:42:55,19,1300,0.1213
2025-07-29 16:43:07,19,1400,0.1193
2025-07-29 16:43:19,19,1500,0.1164
2025-07-29 16:43:31,19,1600,0.1141
2025-07-29 16:43:43,19,1700,0.1131
2025-07-29 16:43:55,19,1800,0.1117
2025-07-29 16:44:07,19,1900,0.1105
2025-07-29 16:44:19,19,2000,0.1088
2025-07-29 16:44:31,19,2100,0.1079
2025-07-29 16:44:43,19,2200,0.1087
2025-07-29 16:44:55,19,2300,0.1086
2025-07-29 16:45:07,19,2400,0.1079
2025-07-29 16:45:19,19,2500,0.1074
2025-07-29 16:45:31,20,100,0.1078
2025-07-29 16:45:43,20,200,0.1072
2025-07-29 16:45:55,20,300,0.1066
2025-07-29 16:46:07,20,400,0.1074
2025-07-29 16:46:19,20,500,0.1725
2025-07-29 16:46:31,20,600,0.1182
2025-07-29 16:46:43,20,700,0.1129
2025-07-29 16:46:55,20,800,0.1113
2025-07-29 16:47:07,20,900,0.1101
2025-07-29 16:47:19,20,1000,0.1093
2025-07-29 16:47:31,20,1100,0.1081
2025-07-29 16:47:43,20,1200,0.1074
2025-07-29 16:47:55,20,1300,0.1064
2025-07-29 16:48:07,20,1400,0.1043
2025-07-29 16:48:18,20,1500,0.1037
2025-07-29 16:48:30,20,1600,0.1031
2025-07-29 16:48:42,20,1700,0.1029
2025-07-29 16:48:54,20,1800,0.1034
2025-07-29 16:49:06,20,1900,0.1033
2025-07-29 16:49:18,20,2000,0.1029
2025-07-29 16:49:30,20,2100,0.1032
2025-07-29 16:49:42,20,2200,0.1023
2025-07-29 16:49:54,20,2300,0.1022
2025-07-29 16:50:06,20,2400,0.1029
2025-07-29 16:50:18,20,2500,0.1023
2025-07-29 16:50:30,21,100,0.1015
2025-07-29 16:50:42,21,200,0.1021
2025-07-29 16:50:54,21,300,0.1021
2025-07-29 16:51:06,21,400,0.1022
2025-07-29 16:51:18,21,500,0.1013
2025-07-29 16:51:30,21,600,0.1016
2025-07-29 16:51:42,21,700,0.1015
2025-07-29 16:51:54,21,800,0.1017
2025-07-29 16:52:06,21,900,0.1012
2025-07-29 16:52:18,21,1000,0.1014
2025-07-29 16:52:30,21,1100,0.1016
2025-07-29 16:52:42,21,1200,0.1019
2025-07-29 16:52:54,21,1300,0.1017
2025-07-29 16:53:06,21,1400,0.1013
2025-07-29 16:53:18,21,1500,0.1017
2025-07-29 16:53:30,21,1600,0.1013
2025-07-29 16:53:41,21,1700,0.1027
2025-07-29 16:53:53,21,1800,0.1172
2025-07-29 16:54:05,21,1900,0.1037
2025-07-29 16:54:17,21,2000,0.1024
2025-07-29 16:54:29,21,2100,0.1024
2025-07-29 16:54:41,21,2200,0.1021
2025-07-29 16:54:53,21,2300,0.1023
2025-07-29 16:55:05,21,2400,0.1007
2025-07-29 16:55:17,21,2500,0.1017
2025-07-29 16:55:29,22,100,0.1013
2025-07-29 16:55:41,22,200,0.1015
2025-07-29 16:55:53,22,300,0.1007
2025-07-29 16:56:05,22,400,0.1008
2025-07-29 16:56:17,22,500,0.101
2025-07-29 16:56:29,22,600,0.1007
2025-07-29 16:56:41,22,700,0.1014
2025-07-29 16:56:53,22,800,0.1009
2025-07-29 16:57:05,22,900,0.1014
2025-07-29 16:57:17,22,1000,0.1011
2025-07-29 16:57:29,22,1100,0.101
2025-07-29 16:57:41,22,1200,0.1005
2025-07-29 16:57:53,22,1300,0.1012
2025-07-29 16:58:05,22,1400,0.1004
2025-07-29 16:58:17,22,1500,0.1001
2025-07-29 16:58:29,22,1600,0.1001
2025-07-29 16:58:40,22,1700,0.1015
2025-07-29 16:58:52,22,1800,0.1008
2025-07-29 16:59:04,22,1900,0.1005
2025-07-29 16:59:16,22,2000,0.1104
2025-07-29 16:59:28,22,2100,0.1227
2025-07-29 16:59:40,22,2200,0.1044
2025-07-29 16:59:52,22,2300,0.1008
2025-07-29 17:00:04,22,2400,0.1015
2025-07-29 17:00:16,22,2500,0.1008
2025-07-29 17:00:28,23,100,0.1009
2025-07-29 17:00:40,23,200,0.1002
2025-07-29 17:00:52,23,300,0.1008
2025-07-29 17:01:04,23,400,0.1003
2025-07-29 17:01:16,23,500,0.1006
2025-07-29 17:01:28,23,600,0.1005
2025-07-29 17:01:40,23,700,0.1004
2025-07-29 17:01:52,23,800,0.1011
2025-07-29 17:02:04,23,900,0.1004
2025-07-29 17:02:16,23,1000,0.1007
2025-07-29 17:02:28,23,1100,0.1006
2025-07-29 17:02:40,23,1200,0.1006
2025-07-29 17:02:52,23,1300,0.1008
2025-07-29 17:03:04,23,1400,0.1007
2025-07-29 17:03:16,23,1500,0.1001
2025-07-29 17:03:28,23,1600,0.1006
2025-07-29 17:03:40,23,1700,0.1005
2025-07-29 17:03:52,23,1800,0.1002
2025-07-29 17:04:04,23,1900,0.0999
2025-07-29 17:04:16,23,2000,0.1003
2025-07-29 17:04:28,23,2100,0.0999
2025-07-29 17:04:40,23,2200,0.1005
2025-07-29 17:04:52,23,2300,0.0994
2025-07-29 17:05:04,23,2400,0.1002
2025-07-29 17:05:16,23,2500,0.1378
2025-07-29 17:05:28,24,100,0.1054
2025-07-29 17:05:40,24,200,0.1013
2025-07-29 17:05:52,24,300,0.0997
2025-07-29 17:06:04,24,400,0.1003
2025-07-29 17:06:16,24,500,0.0996
2025-07-29 17:06:28,24,600,0.0992
2025-07-29 17:06:40,24,700,0.0988
2025-07-29 17:06:52,24,800,0.0993
2025-07-29 17:07:04,24,900,0.0994
2025-07-29 17:07:16,24,1000,0.0995
2025-07-29 17:07:28,24,1100,0.0995
2025-07-29 17:07:39,24,1200,0.0998
2025-07-29 17:07:51,24,1300,0.0999
2025-07-29 17:08:03,24,1400,0.0995
2025-07-29 17:08:15,24,1500,0.0994
2025-07-29 17:08:27,24,1600,0.0998
2025-07-29 17:08:39,24,1700,0.0995
2025-07-29 17:08:51,24,1800,0.0992
2025-07-29 17:09:03,24,1900,0.0997
2025-07-29 17:09:15,24,2000,0.0993
2025-07-29 17:09:27,24,2100,0.1002
2025-07-29 17:09:39,24,2200,0.0993
2025-07-29 17:09:51,24,2300,0.1003
2025-07-29 17:10:03,24,2400,0.0995
2025-07-29 17:10:15,24,2500,0.0994
2025-07-29 17:10:28,25,100,0.0999
2025-07-29 17:10:39,25,200,0.114
2025-07-29 17:10:51,25,300,0.1221
2025-07-29 17:11:03,25,400,0.1023
2025-07-29 17:11:15,25,500,0.1002
2025-07-29 17:11:27,25,600,0.0993
2025-07-29 17:11:39,25,700,0.0993
2025-07-29 17:11:51,25,800,0.0996
2025-07-29 17:12:03,25,900,0.0995
2025-07-29 17:12:15,25,1000,0.0995
2025-07-29 17:12:27,25,1100,0.1001
2025-07-29 17:12:39,25,1200,0.0995
2025-07-29 17:12:51,25,1300,0.0987
2025-07-29 17:13:03,25,1400,0.0997
2025-07-29 17:13:15,25,1500,0.0994
2025-07-29 17:13:27,25,1600,0.0988
2025-07-29 17:13:39,25,1700,0.0999
2025-07-29 17:13:51,25,1800,0.099
