timestamp,epoch,batch,loss
2025-08-01 15:17:57,13,2000,0.1871
2025-08-01 15:18:05,13,2100,0.1867
2025-08-01 15:18:13,13,2200,0.1874
2025-08-01 15:18:21,13,2300,0.1864
2025-08-01 15:18:29,13,2400,0.1966
2025-08-01 15:18:37,13,2500,0.1935
2025-08-01 15:18:45,14,100,0.1878
2025-08-01 15:18:53,14,200,0.1871
2025-08-01 15:19:01,14,300,0.1864
2025-08-01 15:19:09,14,400,0.1867
2025-08-01 15:19:17,14,500,0.1863
2025-08-01 15:19:25,14,600,0.1858
2025-08-01 15:19:33,14,700,0.1855
2025-08-01 15:19:40,14,800,0.1857
2025-08-01 15:19:48,14,900,0.1857
2025-08-01 15:19:56,14,1000,0.1858
2025-08-01 15:20:04,14,1100,0.1859
2025-08-01 15:20:12,14,1200,0.1862
2025-08-01 15:20:20,14,1300,0.186
2025-08-01 15:20:28,14,1400,0.186
2025-08-01 15:20:36,14,1500,0.1855
2025-08-01 15:20:44,14,1600,0.1859
2025-08-01 15:20:52,14,1700,0.1859
2025-08-01 15:21:00,14,1800,0.1853
2025-08-01 15:21:08,14,1900,0.1858
2025-08-01 15:21:16,14,2000,0.185
2025-08-01 15:21:24,14,2100,0.1862
2025-08-01 15:21:32,14,2200,0.1852
2025-08-01 15:21:39,14,2300,0.1863
2025-08-01 15:21:47,14,2400,0.2204
2025-08-01 15:21:55,14,2500,0.1935
2025-08-01 15:22:03,15,100,0.1863
2025-08-01 15:22:11,15,200,0.1847
2025-08-01 15:22:19,15,300,0.1847
2025-08-01 15:22:27,15,400,0.1844
2025-08-01 15:22:35,15,500,0.1847
2025-08-01 15:22:43,15,600,0.1839
2025-08-01 15:22:51,15,700,0.184
2025-08-01 15:22:59,15,800,0.1843
2025-08-01 15:23:07,15,900,0.1841
2025-08-01 15:23:15,15,1000,0.1843
2025-08-01 15:23:23,15,1100,0.1848
2025-08-01 15:23:31,15,1200,0.1843
2025-08-01 15:23:39,15,1300,0.1836
2025-08-01 15:23:47,15,1400,0.1844
2025-08-01 15:23:55,15,1500,0.1844
2025-08-01 15:24:03,15,1600,0.1839
2025-08-01 15:24:10,15,1700,0.1849
2025-08-01 15:24:18,15,1800,0.1842
2025-08-01 15:24:26,15,1900,0.1844
2025-08-01 15:24:34,15,2000,0.1842
2025-08-01 15:24:42,15,2100,0.1838
2025-08-01 15:24:50,15,2200,0.184
2025-08-01 15:24:58,15,2300,0.1841
2025-08-01 15:25:06,15,2400,0.1845
2025-08-01 15:25:14,15,2500,0.1846
2025-08-01 15:25:22,16,100,0.1846
2025-08-01 15:25:30,16,200,0.1904
2025-08-01 15:25:38,16,300,0.1853
2025-08-01 15:25:46,16,400,0.1839
2025-08-01 15:25:54,16,500,0.184
2025-08-01 15:26:02,16,600,0.1845
2025-08-01 15:26:10,16,700,0.1836
2025-08-01 15:26:18,16,800,0.1836
2025-08-01 15:26:26,16,900,0.1842
2025-08-01 15:26:34,16,1000,0.1841
2025-08-01 15:26:42,16,1100,0.1839
2025-08-01 15:26:49,16,1200,0.1833
2025-08-01 15:26:57,16,1300,0.1835
2025-08-01 15:27:05,16,1400,0.1837
2025-08-01 15:27:13,16,1500,0.1834
2025-08-01 15:27:21,16,1600,0.1835
2025-08-01 15:27:29,16,1700,0.1832
2025-08-01 15:27:37,16,1800,0.1823
2025-08-01 15:27:45,16,1900,0.1833
2025-08-01 15:27:53,16,2000,0.1828
2025-08-01 15:28:01,16,2100,0.183
2025-08-01 15:28:09,16,2200,0.1828
2025-08-01 15:28:17,16,2300,0.1825
2025-08-01 15:28:25,16,2400,0.1828
2025-08-01 15:28:33,16,2500,0.1831
2025-08-01 15:28:41,17,100,0.1823
2025-08-01 15:28:49,17,200,0.1826
2025-08-01 15:28:57,17,300,0.1995
2025-08-01 15:29:05,17,400,0.1862
2025-08-01 15:29:13,17,500,0.1828
2025-08-01 15:29:21,17,600,0.1819
2025-08-01 15:29:29,17,700,0.1826
2025-08-01 15:29:37,17,800,0.182
2025-08-01 15:29:45,17,900,0.1816
2025-08-01 15:29:53,17,1000,0.1812
2025-08-01 15:30:00,17,1100,0.1816
2025-08-01 15:30:08,17,1200,0.1809
2025-08-01 15:30:16,17,1300,0.1815
2025-08-01 15:30:24,17,1400,0.1813
2025-08-01 15:30:32,17,1500,0.1817
2025-08-01 15:30:40,17,1600,0.182
2025-08-01 15:30:48,17,1700,0.1812
2025-08-01 15:30:56,17,1800,0.1817
2025-08-01 15:31:04,17,1900,0.1815
2025-08-01 15:31:12,17,2000,0.1812
2025-08-01 15:31:20,17,2100,0.1812
2025-08-01 15:31:28,17,2200,0.1815
2025-08-01 15:31:36,17,2300,0.181
2025-08-01 15:31:44,17,2400,0.1818
2025-08-01 15:31:52,17,2500,0.1813
2025-08-01 15:32:00,18,100,0.1815
2025-08-01 15:32:08,18,200,0.1814
2025-08-01 15:32:16,18,300,0.1818
2025-08-01 15:32:24,18,400,0.1829
2025-08-01 15:32:32,18,500,0.1922
2025-08-01 15:32:40,18,600,0.1831
2025-08-01 15:32:48,18,700,0.1813
2025-08-01 15:32:56,18,800,0.1809
2025-08-01 15:33:04,18,900,0.1805
2025-08-01 15:33:12,18,1000,0.181
2025-08-01 15:33:20,18,1100,0.181
2025-08-01 15:33:27,18,1200,0.1808
2025-08-01 15:33:35,18,1300,0.1809
2025-08-01 15:33:43,18,1400,0.181
2025-08-01 15:33:51,18,1500,0.1813
2025-08-01 15:33:59,18,1600,0.1812
2025-08-01 15:34:07,18,1700,0.1809
2025-08-01 15:34:15,18,1800,0.1803
2025-08-01 15:34:23,18,1900,0.1812
2025-08-01 15:34:31,18,2000,0.1811
2025-08-01 15:34:39,18,2100,0.181
2025-08-01 15:34:47,18,2200,0.181
2025-08-01 15:34:55,18,2300,0.1806
2025-08-01 15:35:03,18,2400,0.1807
2025-08-01 15:35:11,18,2500,0.1814
2025-08-01 15:35:19,19,100,0.1808
2025-08-01 15:35:27,19,200,0.1812
2025-08-01 15:35:35,19,300,0.1804
2025-08-01 15:35:42,19,400,0.1814
2025-08-01 15:35:50,19,500,0.1927
2025-08-01 15:35:58,19,600,0.182
2025-08-01 15:36:06,19,700,0.1815
2025-08-01 15:36:14,19,800,0.181
2025-08-01 15:36:22,19,900,0.1803
2025-08-01 15:36:30,19,1000,0.1806
2025-08-01 15:36:38,19,1100,0.1811
2025-08-01 15:36:46,19,1200,0.181
2025-08-01 15:36:54,19,1300,0.1812
2025-08-01 15:37:02,19,1400,0.1803
2025-08-01 15:37:10,19,1500,0.1803
2025-08-01 15:37:18,19,1600,0.1808
2025-08-01 15:37:26,19,1700,0.1802
2025-08-01 15:37:34,19,1800,0.1803
2025-08-01 15:37:41,19,1900,0.1805
2025-08-01 15:37:49,19,2000,0.1806
2025-08-01 15:37:57,19,2100,0.1809
2025-08-01 15:38:05,19,2200,0.1806
2025-08-01 15:38:13,19,2300,0.1802
2025-08-01 15:38:21,19,2400,0.1811
2025-08-01 15:38:29,19,2500,0.1803
2025-08-01 15:38:37,20,100,0.1816
2025-08-01 15:38:45,20,200,0.1808
2025-08-01 15:38:53,20,300,0.1808
2025-08-01 15:39:01,20,400,0.1812
2025-08-01 15:39:09,20,500,0.2087
2025-08-01 15:39:17,20,600,0.1837
2025-08-01 15:39:25,20,700,0.1813
2025-08-01 15:39:33,20,800,0.1815
2025-08-01 15:39:41,20,900,0.1806
2025-08-01 15:39:48,20,1000,0.1808
2025-08-01 15:39:56,20,1100,0.1799
2025-08-01 15:40:04,20,1200,0.1794
2025-08-01 15:40:12,20,1300,0.179
2025-08-01 15:40:20,20,1400,0.1796
2025-08-01 15:40:28,20,1500,0.1797
2025-08-01 15:40:36,20,1600,0.1801
2025-08-01 15:40:44,20,1700,0.1804
2025-08-01 15:40:52,20,1800,0.18
2025-08-01 15:41:00,20,1900,0.1799
2025-08-01 15:41:08,20,2000,0.1802
2025-08-01 15:41:16,20,2100,0.18
2025-08-01 15:41:24,20,2200,0.1799
2025-08-01 15:41:32,20,2300,0.1795
2025-08-01 15:41:39,20,2400,0.1795
2025-08-01 15:41:47,20,2500,0.1803
2025-08-01 15:41:56,21,100,0.1804
2025-08-01 15:42:03,21,200,0.1789
2025-08-01 15:42:11,21,300,0.1796
2025-08-01 15:42:19,21,400,0.1806
2025-08-01 15:42:27,21,500,0.1793
