timestamp,epoch,loss
2025-07-26 22:31:35,1,481310018.294
2025-07-26 22:31:35,2,1.2676
2025-07-26 22:31:35,3,1.4122
2025-07-26 22:31:35,4,1.3008
2025-07-26 22:31:35,5,1.1935
2025-07-26 22:31:35,6,4.5991
2025-07-26 22:31:35,7,0.7342
2025-07-26 22:31:35,8,0.8069
2025-07-26 22:31:35,9,0.5638
2025-07-26 22:31:35,10,0.4719
